layers	total_length	gc_content	percent_completion	percent_redundancy	num_genes	avg_gene_length	num_genes_per_kb	singleton_gene_clusters	num_gene_clusters	HOT_224_25M	HOT_225_25M	HOT_226_25M	HOT_227_25M	HOT_229_25M	HOT_231_25M	HOT_232_25M	HOT_233_25M	HOT_234_25M	HOT_236_25M	HOT_237_25M	HOT_238_25M	KDe743ST	KDe747HP	KFe386HP	KFe387AR	KFe389R8	KFe393NT	KFe395NB	KFe416ST	KMa156HP	KMa157AR	KMa158CB	KMa159R8	KMa160SB	KMa161R2	KMa162ST	KMa163NT	KMa164NR	KMa165NB	KMy813ST	KMy817HP	KOc290HP	KOc291AR	KOc293R8	KOc297NT	KOc299NB	KOc321ST	KSe054HP	KSe055AR	KSe056CB	KSe057R8	KSe058SB	KSe059R2	KSe060ST	KSe061NT	KSe062NR	KSe063NB
HIMB1430	1449252	0.295005975496325	98.5915492957746	-1.0	1561	897.578475336323	1.07710736297069	26	1523	0.0968423710990221	0.0583542406703596	0.0633920118792315	0.0372198899846266	0.0973819597971919	0.0977014349471313	0.141900787440694	0.146180926436534	0.128845086982802	0.0799860893757607	0.248488185629552	0.0490653109328122	0.332608131643082	7.11402295805008	0.936831551724614	0.896076044745841	1.80553416521074	0.0791125352940689	2.72805350622252	0.0894675322166193	0.702090457698178	0.812392185762035	0.591436823961602	1.01482626899946	1.27896390689818	0.290848658480375	0.0598715751297911	0.0476687284199021	0.470470283980978	1.17346189620577	0.698775644263386	25.4380018105892	0.728771117790419	0.70943493609117	0.695721655033079	0.236742126283076	0.45884911664776	0.233780598543249	0.693063732187363	0.301094633645494	0.365367099717647	1.2223747146804	0.48861688650421	0.0529121229434218	0.0434527604584986	0.0305178119471286	0.218082155484346	0.397607179427732
HIMB1436	1208525	0.292467263813326	98.5915492957746	-1.0	1269	921.60756501182	1.05004033842908	61	1262	13.3491801990029	9.18853478413769	6.44436730725471	3.02608386255973	9.53751970377113	10.6936852775077	16.8940311536791	22.3777489087938	17.5497858960303	11.0321755859415	28.5160795184212	4.48207277466333	34.715880101777	0.917577211890528	0.0703725615936782	0.103428559607786	0.3148102025196	8.56694400198589	0.672726670941851	9.53006681698765	0.359527523220455	0.591602159657434	0.441331375023272	0.442550216172607	0.273731201257732	2.26209221985478	5.99521979272253	6.58208229039532	2.64390641484454	0.698830392420513	88.2904987484744	3.88011336132889	0.252295153182599	0.246375540431518	0.267527771456941	5.8229734593823	0.224788068099543	4.46277983492274	0.0968660143563435	0.0675385283713618	0.141225047061501	0.538319852713018	0.126440081918041	6.43388097060466	7.25295132496225	5.06823690035374	0.236432841687181	0.16267433441592
HIMB1437	1221307	0.294401817069746	98.5915492957746	-1.0	1268	930.461356466877	1.03823199244744	49	1260	10.2842250146769	7.05388980821366	3.6703081207264	2.4324383631634	4.10376752118837	4.03073428712027	9.45343390318732	16.2755973723233	16.0230711852139	4.83201930390966	12.6148797968078	1.6132651331729	17.3923362430576	0.316610811204718	0.0260949949521292	0.0312239264984152	0.0891053600773598	2.9724229861943	0.158166619858889	3.35394786077538	0.0829463844880935	0.141952842323838	0.10219134091592	0.105944696951708	0.0592684722186969	0.671506836528408	1.94766426459522	2.1323107130312	0.816433542098752	0.156816426991739	30.8480701412503	0.962239633441878	0.0857425692311597	0.0943906814584703	0.0912153946550704	3.80289640524455	0.0904833919726981	2.7680042773848	0.0485136005934626	0.0404656650621015	0.0751203423872949	0.289936928225254	0.0486609836838731	4.95498183503411	6.03705865928878	4.14171047901961	0.111218555203565	0.100709322062348
HIMB1444	1305448	0.291444776046231	98.5915492957746	-1.0	1396	905.41547277937	1.06936469319345	74	1385	7.7055378689921	4.90080646643911	3.75248420465618	2.02495235352155	9.15336037896569	7.02012565801166	10.3345487526121	13.8427543647851	12.1101874605499	7.77614657956502	23.4277504734007	4.15425049484928	39.756861246101	1.94250402926811	0.152081124640736	0.131299753034973	0.423754144171196	5.58972168941237	0.694186210404398	6.94738664427844	0.238818397975254	0.34536036670936	0.234262107720874	0.278296033239164	0.216465918213518	1.34427644762564	4.28165809745007	4.59748530772578	1.64746278672149	0.416252504887211	51.481234794492	4.3218925610212	0.263687255256433	0.265740190340787	0.274139605713901	1.77403619293913	0.168964983668442	1.92954066343508	0.116761448943198	0.0579540510230971	0.114205238354956	0.399338005037351	0.120337998909187	3.74596766780446	4.46593123586692	2.96837407541319	0.108732021497601	0.115564158817509
HIMB1456	1353489	0.291924057011176	98.5915492957746	-1.0	1431	916.188679245283	1.05726755075217	82	1424	6.31836535058652	4.11999284811328	3.36089912810522	1.7620468286037	10.1933358896895	6.62159869788377	10.5163470113167	11.5569805148029	11.2375519860154	7.44120639325477	23.1711709515186	4.38657351481985	37.3144672767935	5.95107311548154	0.330595224637954	0.24576335677645	0.86825751816232	6.15132077172404	1.25982996537098	7.47260598349894	0.371397181654228	0.458746247660676	0.321950898751301	0.4720644201763	0.449445839604164	1.27744074757903	3.97871427104321	4.25502165145044	1.61656356276261	0.569427605248362	47.5614733477701	10.5462423410903	0.655232513895569	0.700808798593856	0.684311435113252	1.67218056445232	0.381833912207635	1.83790485183108	0.399933061886724	0.176043543759868	0.305781576355626	0.951698166737964	0.389473427563874	3.53774873678323	4.09112153848313	2.63636497969322	0.169570642982691	0.229441835138668
HIMB1483	1207531	0.285376524495023	98.5915492957746	-1.0	1276	917.167711598746	1.05670164989553	43	1269	2.33928073068103	1.47084174236521	1.08823210335801	0.768405117549777	3.19669639951272	2.705438618139	4.99371196267425	3.98412214676062	3.78295132795763	2.56984209929186	9.29697374228902	1.53985777590803	9.65702495422478	0.783690025349246	0.0603032137477216	0.0527812536489746	0.163524580321333	2.62095714312924	0.254581455879808	2.90530677887359	0.115069509602652	0.18018750657333	0.133941902940794	0.150969209072065	0.110616621850702	0.555364624179421	1.3537408149356	1.50331295842508	0.654911550924987	0.222015004169665	18.2836763611038	1.77052763034655	0.100868631944025	0.102832970747749	0.101114588362535	1.11056444927708	0.0865791437238464	0.825141549161057	0.267541785676724	0.144638108669674	0.17430277152305	0.577065102262385	0.227705127238969	1.11480864673454	1.25090453164349	0.870443077651837	0.110985970546512	0.176282016776381
HIMB1485	1422091	0.293121185634393	98.5915492957746	-1.0	1473	933.869653767821	1.03579869361384	55	1465	0.223359123994175	0.147326718191733	0.126345641734601	0.0829419495658154	0.313695818340739	0.22977432527173	0.360656244923848	0.382841182455975	0.345773934298157	0.21079593359356	0.677199982279615	0.138632478512275	0.923554821737849	16.0091555322409	2.2276886640869	2.08101872524332	4.27166967514737	0.198662392209781	6.50536990952056	0.227968533659238	1.46332267063078	1.64705282573337	1.20615488038389	2.03182637398029	2.66147525017738	0.616182086800352	0.150820165516834	0.127287916174141	0.912765076215235	2.36172087440255	1.72059382979008	42.8356771824025	1.87556070603077	1.8808050961577	1.81752081969438	0.568094446839197	1.12851006018602	0.538570316526861	1.54753176836082	0.66341464786712	0.816132019680878	2.85299463958354	1.19370630993375	0.113230447277987	0.11309965396026	0.0824040093074213	0.441714348800464	0.820951683120138
HIMB1488	1537287	0.291135617487171	98.5915492957746	-1.0	1627	913.452980946527	1.05835800341771	93	1606	0.134968291542178	0.0983921675002781	0.104883473287681	0.0612676748063309	0.152845890194869	0.141043279491728	0.230115781893687	0.226919241494919	0.201174536700044	0.126596400021597	0.378672297365424	0.0770916556244865	0.603040291110248	11.1337297459746	1.67122079351481	1.60266495455956	3.20565971090629	0.113788121541391	4.9974305383445	0.142698142897195	1.18189121484798	1.44260440633402	1.10183199363554	1.75416756923073	2.18656958655085	0.507246207116823	0.102362798878804	0.0756443006413246	0.816215839983035	2.10579221706812	1.17533485939841	43.4108055294815	1.3180629251402	1.29982690284898	1.25512412451286	0.425409178637431	0.857900964491341	0.407264225873243	1.37736870213565	0.616519882103992	0.72609343603374	2.41002818601862	0.971125105461765	0.100595399557792	0.0709847933404758	0.050939089447839	0.449618060908601	0.89522385865489
HIMB1490	1381468	0.299681208685254	95.7746478873239	-1.0	1443	924.253638253638	1.04454102447541	2	1425	0.0918855883741064	0.0595337713215217	0.0669526909056163	0.0432177944042135	0.102988994316191	0.100385966233022	0.152829453885287	0.15118916978171	0.127289955322888	0.0785743860878428	0.245676338503679	0.0527062516106055	0.363310623192141	7.76815460075803	1.31948550382636	1.28239959231774	2.50303300546954	0.0812650021571256	3.84342815034442	0.0930285753995026	0.780312681871748	0.906086134459864	0.668049495174698	1.11235367015378	1.44115607455258	0.343095895091309	0.0627397811603309	0.045269959202819	0.518097415213382	1.34259642641017	0.785330532448091	28.2772261101958	0.956659871962289	0.932122930100444	0.899755187959475	0.28011072279633	0.59030972849172	0.277819681671961	0.914183318035597	0.365345415167054	0.456379011312604	1.59091271024736	0.662496706402175	0.0576690882452579	0.045676772824271	0.030605124403895	0.264549015974311	0.505172034386609
HIMB1491	1467757	0.296502758971683	98.5915492957746	-1.0	1510	939.149006622517	1.02878064965795	11	1502	0.0769466607892178	0.0561686982245699	0.062271888330289	0.0363084625043519	0.0862056866361394	0.0754068963731735	0.121045241140052	0.12602017908959	0.108921980954613	0.0630036170837543	0.223229730806939	0.0477326968973747	0.336280460593954	7.59989766698439	1.30655551293572	1.24502557303423	2.41671543722837	0.071215466865428	3.77137155537327	0.079644655075738	0.760335668642698	0.88962205596703	0.631858679604321	1.10518975552493	1.40446545306887	0.325537537889446	0.0540832031460249	0.0404855844666386	0.509930458515953	1.28153502248669	0.705310211431456	26.833489467262	0.91894298579397	0.907930944972499	0.879573389873119	0.287700211956066	0.576859112237244	0.261113385935138	0.863154459491592	0.365208954888309	0.44281035621019	1.55868921081623	0.62053459802951	0.049718039157708	0.0401524230509546	0.0296288827101489	0.262097881325042	0.4733610536349
HIMB1493	1434686	0.294596169475411	98.5915492957746	-1.0	1490	931.727516778524	1.03855477783989	0	1481	0.0511442922005233	0.0398177719724037	0.0516510232901137	0.0311050641046194	0.061338160405831	0.0513638524387915	0.086518583160357	0.0899506930436346	0.081773293947247	0.0473685531189403	0.150794668659205	0.0325799512924779	0.238130155309245	5.97213048708916	0.80961896888936	0.750837465480251	1.52488906980343	0.0450600340422922	2.3419730867939	0.0624966020439316	0.600518859178942	0.729598671765111	0.546967768557022	0.88665533782305	1.09971310795533	0.251758224447719	0.0407775638711188	0.0282291734916212	0.432528790271878	1.06125173034378	0.465425884130744	17.7018483486979	0.637874071399595	0.627627926947081	0.60210387499425	0.19808445889902	0.398800155574112	0.190994405744532	0.673497197296133	0.309880350125393	0.346721164073532	1.20739241896833	0.469410031184524	0.032073917219517	0.0283372110691817	0.0238686374579525	0.211444176635166	0.41843511402495
HIMB1494	1448273	0.293310032017444	98.5915492957746	-1.0	1530	916.337254901961	1.05643065913678	0	1521	0.111589458617263	0.0697782807523167	0.080541444879522	0.0450032556016718	0.120589833546576	0.105681732656757	0.174399439884607	0.177569422339573	0.159570053436058	0.092126967774722	0.309884945725012	0.0608586916969384	0.388595934606252	7.38376535363153	1.06239500425679	0.980562366349438	2.06100438246104	0.0858394791589707	3.08078587393399	0.106382567375074	0.734920142818377	0.820066382512137	0.628923552396544	1.01428459965766	1.27442547088843	0.292358553946666	0.0699232810388649	0.0625020282778178	0.438955915079546	1.18134840599804	0.784491597923872	24.9297798136125	0.879117403970108	0.866774427197082	0.864203088782294	0.273105968280842	0.573099132553048	0.259752822844864	0.809123694220634	0.338478311754759	0.406790708657829	1.41114900298493	0.587952685716022	0.0553113950201378	0.0507866956022794	0.0340308767753041	0.228688928123358	0.439267320456848
HIMB1495	1448109	0.293323223597119	98.5915492957746	-1.0	1530	916.305882352941	1.05655030111684	0	1521	0.104940995463739	0.0782144161799975	0.0750806741757699	0.0489597122868513	0.132072240418366	0.105406430040833	0.181031262149465	0.183939882978422	0.163306077097788	0.0936821744771975	0.301861945475099	0.0606363195035733	0.375801130992211	7.32595543567508	1.05946928028208	1.03001845855526	2.01507137929534	0.0926477219601563	3.09087644645534	0.112785018254841	0.7157962556686	0.842926879123049	0.619912589452866	1.03922287617852	1.29314989410328	0.298106703293744	0.072187245573365	0.0550000034527788	0.4522456527789	1.21764590925131	0.773611654923766	24.9804862755497	0.897794986427127	0.878435946465356	0.869999426838726	0.282616156656716	0.5638208173556	0.270090856420339	0.784253119067694	0.33651058034996	0.421320494520785	1.38778917885325	0.549687903327719	0.0560330748583152	0.0487449494478661	0.0352466561564081	0.233264899258274	0.436216472655028
HIMB1505	1360308	0.289239642786781	98.5915492957746	-1.0	1426	921.534361851332	1.04829200445781	3	1412	0.147081396272021	0.100731599020222	0.0925746228060116	0.0663636470564019	0.131490809434334	0.161000302872585	0.240872655310415	0.236338388070937	0.177165024391535	0.123886649200034	0.384086545105961	0.0693717893300635	0.503229415691152	16.1629454505891	1.38311250099242	0.793649673456305	2.09167041581759	0.137914354690261	2.26127171199464	0.152258900190251	1.22943627472602	1.26451215460028	0.890152083204686	2.09522696330537	2.52251916477739	0.567451635953034	0.111447554524417	0.0836060656851243	0.760555697680231	1.75141732607615	0.947579518756046	21.1558139774228	2.11584435289655	1.74619350911705	2.06303425400718	0.836590683874534	1.28399303687106	0.569568068408037	1.78339758348845	0.874562231494632	0.530745978116721	2.16261170264381	1.0380656439571	0.0679544632539101	0.0773854156558662	0.0511222458443235	0.357563140112386	0.649241201257362
HIMB1506	1538266	0.290186482701951	98.5915492957746	1.40845070422535	1604	927.549875311721	1.04273253130473	75	1592	0.105412847972977	0.0679407852738083	0.068382191376524	0.0429899640244275	0.126041919928023	0.104389617920438	0.176111933826789	0.162949710908256	0.148581584719418	0.0985492756129304	0.304609215831332	0.0610518596913668	0.477581250576948	10.2908645188803	1.65464230503697	1.57801641588646	3.14092036097788	0.0935930456761054	4.85856997424373	0.114123305072075	0.957801186530808	1.11681464714165	0.817001090838646	1.35249105161266	1.74067358961324	0.394271861953654	0.0744500626029568	0.0633063462366067	0.648552981083896	1.63099424936909	0.962175592517809	35.2674387914704	1.24546989922419	1.2136386034665	1.15102719555656	0.385855892283909	0.73497236498759	0.356855056277653	1.20111801209934	0.58357592249975	0.649168609330246	2.16444295069903	0.871336296843329	0.0746268850770933	0.0533210771089005	0.037644334594927	0.393163471077174	0.750181048011202
HIMB1507	1478826	0.292885031775205	98.5915492957746	-1.0	1541	929.641791044776	1.04204280963413	78	1532	0.110415965096637	0.0711774069430751	0.0780997899685291	0.0451932816977792	0.127042667629593	0.106306624308742	0.167806084015293	0.190774979612206	0.161016914768877	0.0949618143040493	0.317451816508501	0.0615440897035892	0.506032487932995	12.3691286195942	1.73292327833024	1.641901751795	3.25786400834175	0.0917613025467499	5.08442575394265	0.116909629665694	1.19179403121124	1.38110501167818	1.00892464698349	1.70602018087321	2.14956391083197	0.499349483982565	0.0826865364823177	0.0679606660959437	0.769390719394979	1.96255678490911	1.05064963694174	44.8301760991489	1.33703086096674	1.3013579690917	1.26884095897692	0.413123653492703	0.831968737363287	0.396056736898053	1.47450680472212	0.652740755166598	0.774031562874875	2.59947552991359	1.0770861480661	0.0839835112447306	0.0586167676251297	0.0473159114053986	0.470969539350809	0.92577625765303
HIMB1509	1452866	0.291377869672771	98.5915492957746	-1.0	1533	915.407045009785	1.05515580927629	73	1520	0.1959382351848	0.124422348654315	0.129679543743194	0.0803997065111304	0.22933085363688	0.193291053682859	0.319865699933786	0.345047650643624	0.295919926545187	0.190305231177548	0.580224191356945	0.116460155306821	0.726351914078793	9.28810433997354	1.45701805947692	1.30702625018412	2.72914639065131	0.163805196074518	4.17044379867104	0.182570863383134	1.2359075097084	1.3297551185037	0.98518514439735	1.79245367432372	2.36988889546593	0.499201578122139	0.125673668459445	0.102195247187284	0.726014649664869	2.0024482643272	1.3774057621281	29.4334116153864	1.31081462433562	1.33309816596988	1.28650405474421	0.41570248047652	0.811089942224541	0.405754556855209	1.18732560332474	0.495393243423688	0.617321212004411	2.11606851560984	0.925446668860032	0.0912706333550376	0.0922459469765278	0.0585883350563645	0.317642507980777	0.608187541039573
HIMB1513	1440378	0.293055711764551	98.5915492957746	-1.0	1494	933.28313253012	1.03722772772147	5	1486	0.0671761162694793	0.0486365384642087	0.0521099322538945	0.0325025791840753	0.081195352886534	0.0648218731471878	0.108688136030959	0.108568028670252	0.0940558658907592	0.0569024242247521	0.190057054467647	0.0385176668902191	0.257499767422163	6.88255513483266	1.06451848056552	1.02775799130506	2.030162915568	0.0543878065341181	3.07812671395981	0.0674156367286921	0.746817154941272	0.894249981602052	0.65455873388791	1.06298485536436	1.33808972366976	0.313144882801598	0.052315433865277	0.0360842778770573	0.483704277627123	1.27333866526703	0.591052487610891	24.3093507398752	0.841235425700754	0.825642990937101	0.788471498453878	0.252919719684694	0.511260932894004	0.247482258129463	0.977228199819769	0.433044659110317	0.520757051274041	1.75769138378953	0.691962109946139	0.0383538210108735	0.0356628607212829	0.0251232662537195	0.313109475429366	0.581002347994762
HIMB1518	1453237	0.293824751227776	98.5915492957746	-1.0	1512	930.486111111111	1.04043593715271	5	1502	0.0621116858433965	0.0392145259169702	0.0560610554231691	0.035990000254604	0.0679613855138563	0.0589456502965449	0.0967605421552025	0.0969504630008732	0.0868330492548703	0.0592986553466503	0.168858211014446	0.0321289645116385	0.254835928344792	6.02105644158523	0.806127286877502	0.759499654908319	1.4719113262324	0.0546215104625054	2.30187023864655	0.0628156315865891	0.598241030196726	0.748984508376817	0.553530497778408	0.872203914433778	1.12057014788366	0.25991355849046	0.0473260727603275	0.0353596832450591	0.421293292147117	1.06081526963599	0.492234232957185	17.9703661550043	0.61596904014968	0.622709165813973	0.616012391647061	0.196841258514613	0.408672501457092	0.18799480057279	0.683001465005364	0.318592906731662	0.34808224673608	1.22117314656866	0.473178153322548	0.044961007736522	0.0374027085740316	0.0275626067874683	0.225903276616271	0.423730609666558
